MAINUPC,ITEMNAME,SizeName,PackName,ItemPrice,TOTALQTY_MULTI,CaseCost,Margin,ItemTypeDesc
08469242414,LOUIS JADOT POMMARD,750ML,,0.00,0,,0.00,
08469242454,LOUIS JADOT POUILLY-FUISSE,750ML,,0.00,0,264.00,0.00,
08469242494,LOUIS JADOT PULIGNY-MONTRACHET,750ML,,0.00,0,,0.00,
08469243314,LOUIS JADOT CHABLIS,750ML,,0.00,0,21.99,0.00,
08469243634,CHATEAU MONT-REDON,750ML,,0.00,0,,0.00,
08469247154,SEQUOIA GROVE CAB SAUV,750ML,,0.00,0,,0.00,
08469247894,CAKEBREAD CHARDONNAY,750ML,,0.00,0,33.50,0.00,
08469247904,CAKEBREAD SAUV. BLANC,750ML,,0.00,0,23.83,0.00,
08469248390,TENUTE SILVIO NARDI,750ML,,0.00,0,,0.00,
08469248420,TENUTA SAN GUIDO GUIDALBERTO,750ML,,0.00,0,,0.00,
08469248714,CAPOSALDO CHIANTI,750ML,,0.00,0,,0.00,
08469250164,TAITTINGER BRUT,750ML,,0.00,0,260.00,0.00,
08469250184,BOUVET BRUT,750ML,,0.00,0,,0.00,
08469251230,POEMA CAVA ROSE,750ML,,0.00,0,,0.00,
08469262169,MAISON SALEYA ROSE,1.5L,,0.00,0,,0.00,
08470409121,KORBEL MINI BRUT,187ML,4-Pack,0.00,0 | 0,95.46,0.00,M
08470409123,KORBEL BRUT,1.5L,,0.00,0,115.16,0.00,
08470409132,KORBEL BRUT,750ML,,0.00,0,132.92,0.00,
08475670026,ST LORENZ CHRISTMAS,1.0L,Single,0.00,0,,0.00,
08484810090,LAIRDS APPLE JACK,375ML,,0.00,0,0.00,0.00,
08484811231,LAIRDS APPLE JACK,750ML,,0.00,0,0.00,0.00,
08484881296,PIETRAFITTA VERNACCIA,750ML,,0.00,0,,0.00,
08500000220,TURNING LEAF CHARDONNAY,1.5L,,0.00,0,54.80,0.00,
08500000223,TURNING LEAF MERLOT,1.5L,,0.00,0,54.80,0.00,
08500000379,E & J BRANDY VSOP,200ML,,0.00,0,3.39,0.00,
08500000413,E & J BRANDY VS,750ML,,0.00,0,118.80,0.00,
08500000424,BELLA SERA PINOT GRIGIO,1.5L,,0.00,0,59.80,0.00,
08500000426,E & J BRANDY VS,375ML,,0.00,0,5.34,0.00,
08500000716,CARLO ROSSI SANGRIA,4.0L,,0.00,0,64.60,0.00,
08500000719,CARLO ROSSI CHABLIS,4.0L,,0.00,0,64.60,0.00,
08500000729,CARLO ROSSI PAISANO,4.0L,,0.00,0,64.60,0.00,
08500000743,ANDRE BRUT,750ML,,0.00,0,72.00,0.00,
08500000747,ANDRE COLD DUCK,750ML,,0.00,0,72.00,0.00,
08500000748,ANDRE EXTRA DRY,750ML,,0.00,0,72.00,0.00,
08500000757,BALLATORE GRAN SPUMANTE,750ML,,0.00,0,,0.00,
08500000845,ECCO DOMANI PINOT GRIGIO,750ML,,0.00,0,94.80,0.00,
08500001128,LIBERTY CREEK MERLOT,1.5L,,0.00,0,38.81,0.00,
08500001129,LIBERTY CREEK CAB SAUV,1.5L,,0.00,0,38.81,0.00,
08500001130,LIBERTY CREEK CHARDONNAY,1.5L,,0.00,0,38.81,0.00,
08500001137,BALLATORE ROSE MOSCATO,750ML,,0.00,0,,0.00,
08500001141,TISDALE MERLOT,750ML,,0.00,0,43.75,0.00,
08500001142,TISDALE CABERNET SAUVIGNON,750ML,,0.00,0,43.75,0.00,
08500001143,TISDALE CHARDONNAY,750ML,,0.00,0,43.75,0.00,
08500001163,LOUIS M. MARTINI CAB.SAUV. SONOMA COUNTY,750ML,,0.00,0,156.71,0.00,
08500001164,LOUIS M. MARTINI NAPA CAB.SAUV.,750ML,,0.00,0,34.99,0.00,
08500001201,WHITEHAVEN SAUV BLANC,750ML,,0.00,0,159.92,0.00,
08500001217,DA VINCI CHIANTI,750ML,,0.00,0,112.47,0.00,
08500001227,MIRASSOU PINOT NOIR,750ML,,0.00,0,,0.00,
08500001308,RED BICYCLETTE FRENCH ROSE,750ML,,0.00,0,,0.00,
08500001430,NEW AMSTERDAM STRATUSPHERE GIN,1.75L,,0.00,0,104.00,0.00,
08500001443,BAREFOOT MAG PINOT GRIGIO,1.5L,,0.00,0,54.50,0.00,
08500001444,BAREFOOT PINOT GRIGIO,750ML,,0.00,0,56.25,0.00,
08500001592,MARTIN CODAX ALBARINO,750ML,,0.00,0,151.92,0.00,
08500001614,GASCON-DON MIGUEL MALBEC,750ML,,0.00,0,119.92,0.00,
08500001632,CANYON ROAD CHARDONNAY,1.5L,,0.00,0,,0.00,
08500001638,CANYON ROAD CABERNET SAUVIGNON,750ML,,0.00,0,52.00,0.00,
08500001667,BAREFOOT MAG MOSCATO,1.5L,,0.00,0,54.50,0.00,
08500001668,BAREFOOT MOSCATO,750ML,,0.00,0,56.25,0.00,
08500001707,BAREFOOT PINOT NOIR,750ML,,0.00,0,56.25,0.00,
08500001736,BAREFOOT MAG PINOT NOIR,1.5L,,0.00,0,54.50,0.00,
08500001762,BRIDLEWOOD PINOT NOIR,750ML,,0.00,0,,0.00,
08500001773,LA MARCA PROSECCO,750ML,,0.00,0,153.24,0.00,
08500001774,APOTHIC RED BLEND,750ML,,0.00,0,94.00,0.00,
08500001791,CANYON ROAD PINOT GRIGIO,1.5L,,0.00,0,51.60,0.00,
08500001805,TISDALE PINOT NOIR,750ML,,0.00,0,43.75,0.00,
08500001812,WILLIAM HILL CHARDONNAY,750ML,,0.00,0,108.00,0.00,
08500001813,BAREFOOT MAG RIESLING,1.5L,,0.00,0,54.50,0.00,
08500001817,ALAMOS CAB SAUV.,750ML,,0.00,0,,0.00,
08500001837,TISDALE PINOT GRIGIO,750ML,,0.00,0,43.75,0.00,
08500001839,LIBERTY CREEK PINOT GRIGIO,1.5L,,0.00,0,38.81,0.00,
08500001846,TISDALE SWEET RED,750ML,,0.00,0,36.10,0.00,
08500001849,BAREFOOT SWEET RED,750ML,,0.00,0,56.25,0.00,
08500001868,BAREFOOT MAG SWEET RED,1.5L,,0.00,0,54.50,0.00,
08500001882,E & J XO BRANDY,1.75L,,0.00,0,134.00,0.00,
08500001948,NEW AMSTERDAM REG.,375ML,,0.00,0,5.09,0.00,
08500001951,NEW AMSTERDAM REG.,1.75L,,0.00,0,101.00,0.00,
08500001965,BAREFOOT BUBBLY PINK MOSCATO,750ML,,0.00,0,88.00,0.00,
08500001973,APOTHIC WHITE WINE,750ML,,0.00,0,96.00,0.00,
08500001989,BAREFOOT RED MOSCATO,750ML,,0.00,0,56.25,0.00,
08500002028,BAREFOOT MAG RED MOSCATO,1.5L,,0.00,0,54.25,0.00,
08500002031,DARK HORSE CHARDONNAY,750ML,,0.00,0,,0.00,
08500002042,CARNIVOR CAB SAUVIGNON,750ML,,0.00,0,92.00,0.00,
08500002045,BAREFOOT PINK MOSCATO,750ML,,0.00,0,56.25,0.00,
08500002048,MIA DOLCEA MOSCATO D'ASTI,750ML,,0.00,0,,0.00,
08500002056,BRANCAIA TRE TOSCANA,750ML,,0.00,0,176.00,0.00,
08500002060,BAREFOOT MAG PINK MOSCATO,1.5L,,0.00,0,54.50,0.00,
08500002074,DARK HORSE BIG RED BLEND,750ML,,0.00,0,,0.00,
08500002160,WILLIAM HILL CAB.SAUV.,750ML,,0.00,0,124.00,0.00,
08500002221,THE NAKED GRAPE,3.0L,,0.00,0,,0.00,
08500002243,LA MARCA MINI PROSECCO,187ML,Single,0.00,0,96.00,0.00,
08500002257,GALLO SWEET PEACH,750ML,,0.00,0,40.25,0.00,
08500002286,APOTHIC DARK,750ML,,0.00,0,96.00,0.00,
08500002311,PROPHECY SAUV.BLANC,750ML,,0.00,0,88.28,0.00,
08500002333,RUM HAVEN COCONUT WATER,50ML,Single,0.00,0,,0.00,
08500002334,RUM HAVEN COCONUT WATER,750ML,,0.00,0,,0.00,
08500002348,APOTHIC CRUSH,750ML,,0.00,0,96.00,0.00,
08500002400,E & J APPLE,50ML,Single,0.00,0,81.00,0.00,
08500002402,E & J APPLE,200ML,,0.00,0,3.39,0.00,
08500002416,BAREFOOT WINTER BLEND,750ML,,0.00,0,56.25,0.00,
08500002449,PROPHECY PINOT GRIGIO,750ML,,0.00,0,80.25,0.00,
08500002469,RUM HAVEN COCONUT WATER,1.0L,Single,0.00,0,,0.00,
08500002490,APOTHIC INFERNO,750ML,,0.00,0,112.47,0.00,
08500002535,MACHETE BY ORIN SWIFT MACHETE,750ML,,0.00,0,41.27,0.00,
08500002536,ABSTRACT BY ORIN SWIFT,750ML,,0.00,0,321.51,0.00,
08500002572,E & J VANILLA,50ML,Single,0.00,0,,0.00,
08500002670,ORIN SWIFT 8YR IN DESERT RED,750ML,,0.00,0,33.59,0.00,
08500002686,APOTHIC BREW COLD BREW COFFEE,750ML,,0.00,0,0.00,0.00,
08500002830,NEW AMSTERDAM LONDON DRY 94.6 PROOF,1.75L,,0.00,0,0.00,0.00,
08500002834,STORYPOINT CAB SAUV,750ML,,0.00,0,120.00,0.00,
08500002855,BAREFOOT BOX PINOT NOIR,3.0L,,0.00,0,,0.00,
08500002962,NEW AMSTERDAM PINK WHITNEY,750ML,,0.00,0,123.88,0.00,
08500002986,HIGH NOON VARIETY 12 PK.,12 OZ,12-Pack,0.00,0,51.00,0.00,
08500003109,LA MARCA PROSECCO,375ML,,0.00,0,88.35,0.00,
08500003151,HIGH NOON VARIETY 8 PK.,12 OZ,8-Pack,0.00,0,48.00,0.00,
08500003214,APOTHIC MERLOT,750ML,,0.00,0,96.00,0.00,
08500003244,LA MARCA ROSE PROSECCO,750ML,,0.00,0,153.24,0.00,
08500003255,HIGH NOON TROPICAL MIX 8 PK.,12 OZ,8-Pack,0.00,0,51.00,0.00,
08500003339,BLACK BOX MINI SAUV. BLANC,500mL,Single,0.00,0,36.00,0.00,
08500003429,HIGH NOON POOL PACK 8 PK.,12 OZ,8-Pack,0.00,0,48.00,0.00,
08500003453,HIGH NOON GAME DAY PK,12 OZ,8-Pack,0.00,0,51.00,0.00,
08500003470,LA MARCA MINI ROSE PROSECCO,187ML,Single,0.00,0,96.00,0.00,
08500003577,RUM CHATA PUMPKIN SPICE,750ML,,0.00,0,23.99,0.00,
08500003609,HIGH NOON TEQUILA MIX ,12 OZ,8-Pack,0.00,0,55.00,0.00,
08500003661,HIGH NOON EL PRESS PACK,12 OZ,12-Pack,0.00,0,51.00,0.00,
08500003679,HIGH NOON SNOW BIRD PACK,12 OZ,8-Pack,0.00,0,51.00,0.00,
08500004528,BAREFOOT MINI PINOT GRIGIO,187ML,4-Pack,0.00,1 | 3,36.00,0.00,M
08500004536,BAREFOOT MINI CHARDONNAY,187ML,4-Pack,0.00,7 | 0,36.00,0.00,M
08500004559,BAREFOOT MINI MOSCATO,187ML,4-Pack,0.00,26 | 3,36.00,0.00,M
08500032243,LA MARCA MINI PROSECCO,187ML,3-PACK,0.00,0,96.00,0.00,
08500042627,HIGH NOON GRAPEFRUIT ,12 OZ,4-Pack,0.00,0,51.00,0.00,
08500042925,HIGH NOON WATERMELON ,12 OZ,4-Pack,0.00,0,51.00,0.00,
08500042926,HIGH NOON PINEAPPLE ,12 OZ,4-Pack,0.00,0,51.00,0.00,
08500042927,HIGH NOON BLACK CHERRY,12 OZ,4-Pack,0.00,0,51.00,0.00,
08500043095,HIGH NOON LIME ,12 OZ,4-Pack,0.00,0,51.00,0.00,
08500043137,HIGH NOON PEACH,12 OZ,4-Pack,0.00,0,51.00,0.00,
08500043232,HIGH NOON MANGO,12 OZ,4-Pack,0.00,0,51.00,0.00,
08500043256,HIGH NOON PASSION FRUIT,12 OZ,4-Pack,0.00,0,51.00,0.00,
08500043426,HIGH NOON LEMON,12 OZ,4-Pack,0.00,0,51.00,0.00,
0850252,SUTTER HOME CAB SAUV,750ML,,0.00,0,,0.00,
08505360293,LIONSHEAD PILSNER,12 OZ,6-Pack,0.00,0,,0.00,
0850562,SUTTER HOME CHARDONNAY,1.5L,,0.00,0,,0.00,
0850692,SUTTER HOME PINOT GRIGIO,750ML,,0.00,0,,0.00,
0850862,SUTTER HOME SWEET REISLING,1.5L,,0.00,0,0.00,0.00,
0851002,FRE WHITE ZIN.,750ML,,0.00,0,80.00,0.00,
0851012,FRE CHARDONNAY,750ML,,0.00,0,80.00,0.00,
0851042,FRE RED BLEND,750ML,,0.00,0,80.00,0.00,
0851052,FRE BRUT,750ML,,0.00,0,80.00,0.00,
0851082,FRE MERLOT,750ML,,0.00,0,79.99,0.00,
08512415912,LANDMARK VINEYARDS CHARDONNAY,750ML,,0.00,0,168.00,0.00,
08512485921,LANDMARK OVERLOOK PINOT NOIR,750ML,,0.00,0,204.00,0.00,
08515500001,CHANDON BRUT,750ML,,0.00,0,192.92,0.00,
08515500040,CHANDON ROSE,750ML,,0.00,0,226.92,0.00,
08515601801,KETEL ONE VODKA,50ML,Single,0.00,0,160.60,0.00,
08515612215,KETEL ONE VODKA,375ML,,0.00,0,184.63,0.00,
08515643700,KETEL ONE ORANGE,375ML,,0.00,0,,0.00,
08515651541,KETEL ONE VODKA,750ML,,0.00,0,192.12,0.00,
08515667500,KETEL ONE BOTA. PEACH,750ML,,0.00,0,172.68,0.00,
08515677500,KETEL ONE BOTA. GRAPEFRUIT/ROSE,750ML,,0.00,0,15.64,0.00,
08515680368,KETEL ONE VODKA,1.75L,,0.00,0,174.30,0.00,
08515687500,KETEL ONE BOTA. CUCUMBER,750ML,,0.00,0,15.35,0.00,
0851602,FRE ROSE,750ML,,0.00,0,71.99,0.00,
08520000503,TRINITY OAKS PINOT NOIR,750ML,,0.00,0,84.00,0.00,
08520000505,TRINITY OAKS PINOT GRIGIO,750ML,,0.00,0,84.00,0.00,
08520000575,SEAGLASS SAUVIGNON BLANC,750ML,,0.00,0,104.00,0.00,
08520000578,SEAGLASS PINOT NOIR,750ML,,0.00,0,104.00,0.00,
08520000579,SEAGLASS PINOT GRIGIO,750ML,,0.00,0,104.00,0.00,
08520000600,JARGON PINOT NOIR,750ML,,0.00,0,,0.00,
08520002110,FRE MINI ROSE,250ML,4-Pack,0.00,0,,0.00,
08520002111,FRE MINI BRUT,250ML,4-Pack,0.00,0,,0.00,
08520002757,DUCK COMMANDER CAB.SAUV.,750ML,,0.00,0,,0.00,
08520002758,DUCK COMMANDER CHARDONNAY,750ML,,0.00,0,,0.00,
08520011875,SUTTER HOME MINI PINOT GRIGIO,187ML,4-Pack,0.00,186 | 1,31.98,0.00,M
08520011882,SUTTER HOME MINI PINOT NOIR,187ML,4-Pack,0.00,35 | 3,31.98,0.00,M
08520011887,SUTTER HOME MINI SANGRIA,187ML,4-Pack,0.00,-28 | -4,31.98,0.00,M
08520021874,SUTTER HOME MINI MERLOT,187ML,4-Pack,0.00,-12 | -15,31.98,0.00,M
08520051874,SUTTER HOME MINI CAB. SAUV.,187ML,4-Pack,0.00,38 | 2,31.98,0.00,M
08520051875,SUTTER HOME MINI RIESLING,187ML,4-Pack,0.00,20 | 3,31.98,0.00,M
08520061874,SUTTER HOME MINI CHARDONNAY,187ML,4-Pack,0.00,28 | 1,31.98,0.00,M
08520071874,SUTTER HOME MINI SAUV BLANC,187ML,4-Pack,0.00,-99 | -54,31.98,0.00,M
08520091874,SUTTER HOME MINI WH. ZIN.,187ML,4-Pack,0.00,6 | 1,31.98,0.00,M
08524613941,MAKER'S MARK 90 PROOF,1.75L,,0.00,0,278.46,0.00,
08524613946,MAKER'S MARK WHISKEY,200ML,,0.00,0,10.37,0.00,
08524617156,MAKER'S MARK WHISKEY,50ML,Single,0.00,0,35.64,0.00,
08524618500,MAKER'S MARK WHISKEY,375ML,,0.00,0,16.49,0.00,
08524650010,MAKER'S MARK 46,750ML,,0.00,0,,0.00,
08524650125,MAKER'S MARK,750ML,,0.00,0,,0.00,
08524650176,MAKER'S MARK 90 PROOF,750ML,,0.00,0,286.92,0.00,
08531630183,LITTLE BROTHER GIN,375ML,,0.00,0,,0.00,
08531660959,SNOW QUEEN VODKA,750ML,,0.00,0,,0.00,
0853173788,FIELDSTONE RESERVE,750ML,,0.00,0,,0.00,
0853198989,DIGRAZIA VINEYARDS SPICE,750ML,,0.00,0,,0.00,
0853400,E & J MINI BRANDY,50ML,Single,0.00,0,89.00,0.00,
0853810,E & J BRANDY VSOP,750ML,,0.00,0,9.40,0.00,
0853830,E & J BRANDY VSOP,375ML,,0.00,0,5.50,0.00,
08538500001,MARKHAM MERLOT NAPA VALLEY,750ML,,0.00,0,19.99,0.00,
0853860,E & J BRANDY VSOP,50ML,Single,0.00,0,89.00,0.00,
0853930,E & J BRANDY VSOP,1.75L,,0.00,0,,0.00,
0854210,E & J BRANDY VS,200ML,,0.00,0,2.99,0.00,
08559210351,MCCORMICK GIN,1.75L,,0.00,0,,0.00,
08559210456,MCCORMIC VODKA,375ML,,0.00,0,74.08,0.00,
08559212108,TEQUILA ROSE STRAWBERY CREAM,50ML,Single,0.00,0,49.50,0.00,
08559213885,TEQUILA ROSE STRAWBERY CREAM,750ML,,0.00,0,22.98,0.00,
08559215705,FIVE FARMS IRISH CREAM,750ML,,0.00,0,,0.00,
0855960,NEW AMSTERDAM COCONUT,50ML,Single,0.00,0,,0.00,
0855990,MADRIA SANGRIA,187ML,Single,0.00,0,,0.00,
0856750,NEW AMSTERDAM PINK WHITNEY,50ML,Single,0.00,0,76.00,0.00,
08572510814,LINDEMANS FRAMBOISE,25 OZ,Single,0.00,0,100.75,0.00,
08572511507,SAMUEL SMITHS WINTER ALE,19.2,Single,0.00,0,54.50,0.00,
08572515406,WESTMALLE TRIPLE ALE,750ML,,0.00,0,,0.00,
08572534002,PINKUS ORGANIC,24OZ,Single,0.00,0,,0.00,
08579807872,ALEXANDER VALLEY SIN ZIN,750ML,,0.00,0,,0.00,
08579866608,ALEXANDER VALLEY RED BLEND,750ML,,0.00,0,129.06,0.00,
0858800,NEW AMSTERDAM REG.,50ML,Single,0.00,0,76.00,0.00,
08591900202,SHADOW BROOK CHARDONNAY,1.5L,,0.00,0,0.00,0.00,
08591900203,SHADOW BROOK CAB.SAUV.,1.5L,,0.00,0,,0.00,
08597603393,MANISCHEVITZ CONCORD GRAPE OUP,750ML,,0.00,0,66.00,0.00,
08597603415,MANISCHEVITZ CONCORD GRAPE,1.5L,,0.00,0,52.00,0.00,
08600300008,WOODBRIDGE CHARDONNAY,750ML,,0.00,0,51.00,0.00,
08600300050,WOODBRIDGE MERLOT,1.5L,,0.00,0,54.00,0.00,
08600300149,RM P.S. CHARDONNAY,1.5L,,0.00,0,72.00,0.00,
08600300160,RM P.S. CAB.SAUV.,1.5L,,0.00,0,72.00,0.00,
08600300165,WOODBRIDGE PINOT GRIGIO,1.5L,,0.00,0,54.00,0.00,
08600300256,WOODBRIDGE MINI CAB SAUV,187ML,4-Pack,0.00,25 | 3,33.00,0.00,M
08600300257,WOODBRIDGE MINI MERLOT,187ML,4-Pack,0.00,22 | 3,33.00,0.00,M
08600300258,WOODBRIDGE MINI CHARDONNAY,187ML,4-Pack,0.00,42 | 0,33.00,0.00,M
08600300296,WOODBRIDGE MINI PINOT GRIGIO,187ML,4-Pack,0.00,63 | 1,33.00,0.00,M
08600300340,WOODBRIDGE PINOT NOIR,1.5L,,0.00,0,54.00,0.00,
08600300453,RM P.S. PINOT NOIR,1.5L,,0.00,0,76.92,0.00,
08600300491,PRIMAL ROOTS RED BLEND,750ML,,0.00,0,84.00,0.00,
08600300502,REX-GOLIATH PINOT NOIR,1.5L,,0.00,0,50.00,0.00,
08600305184,RM NAPA VALLEY CAB.SAUV.,750ML,,0.00,0,440.16,0.00,
08600306191,RM P.S. CAB.SAUV.,750ML,,0.00,0,74.76,0.00,
08600324800,TOM GORE CAB.SAUV.,750ML,,0.00,0,,0.00,
08600324900,RAVAGE CAB.SAUV.,750ML,,0.00,0,,0.00,
08600324901,RAVAGE DARK RED BLEND 2016,750ML,,0.00,0,,0.00,
08600325308,CHARLES SMITH EVE CHARDONNAY,750ML,,0.00,0,,0.00,
08600325400,COOPER & THIEF RED BLEND,750ML,,0.00,0,223.88,0.00,
08600325506,PRISONER RED WINE,750ML,,0.00,0,428.40,0.00,
08600325514,PRISONER CAB.SAUV.,750ML,,0.00,0,486.00,0.00,
08600325520,PRISONER PINOT NOIR,750ML,,0.00,0,199.98,0.00,
08600326100,7 MOONS RED BLEND,750ML,,0.00,0,95.96,0.00,
08600326102,7 MOONS DARK RED BLEND,750ML,,0.00,0,95.96,0.00,
08600335186,RM NAPA FUME BLANC,750ML,,0.00,0,289.68,0.00,
08600346192,VINT BY RMPS CHARDONNAY,750ML,,0.00,0,74.76,0.00,
08600378021,VINT BY RMPS BOURBON CAB.SAUV.,750ML,,0.00,0,112.92,0.00,
08600378032,RM P.S. RYE RED BLEND,750ML,,0.00,0,104.00,0.00,
08600378056,VINT BY RMPS PINOT NOIR,750ML,,0.00,0,87.92,0.00,
08600381385,WOODBRIDGE CAB.SAUV.,1.5L,,0.00,0,54.00,0.00,
08600382091,WOODBRIDGE BUTTERY CHARD,1.5L,,0.00,0,54.00,0.00,
08600382092,WOODBRIDGE BOX CHARD,3.0L,,0.00,0,35.70,0.00,
08600382095,WOODBRIDGE BOX CAB SAUV,3.0L,,0.00,0,35.70,0.00,
08600382117,WOODBRIDGE CHARDONNAY,1.5L,,0.00,0,54.00,0.00,
08600386186,WOODBRIDGE SAUV.BLANC,750ML,,0.00,0,,0.00,
08600386386,WOODBRIDGE SAUV.BLANC,1.5L,,0.00,0,54.00,0.00,
08600390392,WOODBRIDGE LIGHTLY OAKED CHRD.,1.5L,,0.00,0,54.00,0.00,
08601219111,PURPLE HEART,750ML,,0.00,0,,0.00,
08601220043,CHARLES KRUG CAB SAUV,750ML,,0.00,0,,0.00,
08601240073,CK MONDAVI CHARDONNAY,750ML,,0.00,0,56.25,0.00,
08601240083,CK MONDAVI PINOT GRIGIO,750ML,,0.00,0,56.25,0.00,
08601250044,CR CELLARS FORTISSIMO,1.5L,,0.00,0,,0.00,
08601250045,FORTISSIMO RED,3.0L,,0.00,0,,0.00,
08601250084,CK MONDAVI MERLOT,1.5L,,0.00,0,,0.00,
08601250093,CK MONDAVI CABERNET SAUVIGINON,750ML,,0.00,0,56.25,0.00,
08601290004,FRENCH BLUE SAUV BLANC,750ML,,0.00,0,120.00,0.00,
08602400023,RYANS MINI IRISH CREAM,50ML,Single,0.00,0,,0.00,
08602400420,GRAN GALA ORANGE,1.75L,,0.00,0,,0.00,
08602401883,GRAN GALA ORANGE,750ML,,0.00,0,185.28,0.00,
08602402411,FUKI PLUM,750ML,,0.00,0,,0.00,
08602402413,FUKI SAKE,750ML,,0.00,0,,0.00,
08632100045,ARDUINI MONTEPULCIANO,1.5L,,0.00,0,,0.00,
08632100377,CHATEAU BOUCARUT LIRAC,750ML,,0.00,0,,0.00,
08632100636,GRAVEL & LOAM SAUV.BLANC,1.5L,,0.00,0,,0.00,
08632100798,FRATELLI GRATI CHIANTI RISERVA,750ML,,0.00,0,112.00,0.00,
08639509400,SHO CHIKU BAI SAKE,1.5L,,0.00,0,55.70,0.00,
08639509500,SHO CHIKU BAI SAKE,750ML,,0.00,0,68.16,0.00,
08672425983,OZEKI SAKE NIGORI (UNFILTERED),750ML,,0.00,0,8.99,0.00,
08676721002,BAILEY'S IRISH CREAM,1.75L,,0.00,0,246.90,0.00,
08676721006,BAILEY'S IRISH CREAM,750ML,,0.00,0,291.54,0.00,
08676721009,BAILEY'S IRISH CREAM (ORG),375ML,,0.00,0,15.99,0.00,
08676721010,BAILEY'S IRISH CREAM(ORG),200ML,,0.00,0,7.32,0.00,
08676721012,BAILEY'S MINI ORIGINAL,50ML,Single,0.00,0,56.40,0.00,
08676722004,ROMANA SAMBUCA,1.0L,,0.00,0,0.00,0.00,
08676722009,ROMANA SAMBUCA,375ML,,0.00,0,,0.00,
08676722106,ROMANA BLACK SAMBUCA,750ML,,0.00,0,,0.00,
08676722112,ROMANA BLACK SAMBUCA,50ML,Single,0.00,0,,0.00,
08676750006,GOLDSCHLAGER CINNAMON SCHNAPP,750ML,,0.00,0,21.99,0.00,
08676750009,GOLDSCHLAGER CINNAMON SCHNAPPS,375ML,,0.00,0,,0.00,
08676750010,GOLDSCHLAGER,200ML,,0.00,0,0.00,0.00,
08676752004,RUMPLE MINZE,1.0L,,0.00,0,0.00,0.00,
08676752010,RUMPLE MINZE,200ML,,0.00,0,7.00,0.00,
08676752022,RUMPLE MINZE,50ML,Single,0.00,0,123.80,0.00,
08676770175,BAILEY'S MINI CARAMEL,50ML,Single,0.00,0,88.80,0.00,
08676770176,BAILEY'S SALTED CARAMEL,750ML,,0.00,0,291.42,0.00,
08676770441,BAILEY'S MINI CHOC./CHERRY,50ML,Single,0.00,0,88.80,0.00,
08676770454,BAILEY'S MINI ESPRESSO CREME,50ML,Single,0.00,0,88.80,0.00,
08676770483,BAILEY'S STRA./CREAM,750ML,,0.00,0,24.37,0.00,
08676770501,BAILEY'S RED VELVET,750ML,,0.00,0,0.00,0.00,
08676770505,BAILEYS COLADA,750ML,,0.00,0,24.08,0.00,
08676770513,BAILEY'S APPLE PIE,750ML,,0.00,0,24.08,0.00,
08676770517,BAILEY'S DELICIOUSLY LIGHT,750ML,,0.00,0,24.99,0.00,
08676770541,BAILEY'S SMORES,750ML,,0.00,0,23.58,0.00,
08676770543,RUMPLE MINZE,375ML,,0.00,0,123.24,0.00,
08676770544,BAILEY'S VANILLA/MINT SHAKE,750ML,,0.00,0,24.08,0.00,
08676770548,BAILEY'S CHOCOLATE,750ML,,0.00,0,23.77,0.00,
08676781006,BLACK HAUS BLACKBERRY SCHNAPS,750ML,,0.00,0,,0.00,
08676781009,BLACK HAUS BLACKBERRY SCHNAPPS,375ML,,0.00,0,,0.00,
08676781012,BLACK HAUS BLACKBERRY SCHNAPPS,50ML,Single,0.00,0,,0.00,
08678500003,CAVIT PINOT GRIGIO,1.5L,,0.00,0,58.12,0.00,
08678500008,CAVIT PINOT GRIGIO,750ML,,0.00,0,,0.00,
08678501234,DRUMSHANBO GIN IRISH,750ML,,0.00,0,27.99,0.00,
08678511073,ROSCATO SWEET RED,750ML,,0.00,0,100.00,0.00,
08678512031,ROCCA DELLE MACIE,750ML,,0.00,0,,0.00,
08678512033,ROCCA DELLE MACIE,750ML,,0.00,0,,0.00,
08678512035,ROCCA DELLE MACIE,750ML,,0.00,0,,0.00,
08678512132,SEREOLE SOAVE,750ML,,0.00,0,,0.00,
08678514187,ROCCA DELLE MACIE MOONLITE,750ML,,0.00,0,,0.00,
08678514207,SELLA & MOSCA VERMENTINO,750ML,,0.00,0,114.00,0.00,
08678515017,MONTGRAS CHARDONNAY,750ML,,0.00,0,,0.00,
08678515027,MONTGRAS SAUV BLANC,750ML,,0.00,0,,0.00,
08678517000,YEALANDS SAUV BLANC,750ML,,0.00,0,104.00,0.00,
08678518010,FERRARI BRUT,750ML,,0.00,0,144.00,0.00,
08678519218,PAUL MAS PICPOUL DE PINET,750ML,,0.00,0,,0.00,
08678519232,COTE MAS SPARKLING BRUT ROSE,750ML,,0.00,0,0.00,0.00,
08678519237,PAUL MAS PINOT NOIR,750ML,,0.00,0,,0.00,
08678519246,COTE MAS RED ROUGE,1.0L,,0.00,0,96.00,0.00,
08678519249,COTE MAS SAUV./VERMENTINO,1.0L,,0.00,0,96.00,0.00,
08678519251,COTE MAS ROSE AURORE,1.0L,,0.00,0,96.00,0.00,
08678519286,COTE MAS ORANGE WINE,1.0L,,0.00,0,124.00,0.00,
08678520011,TERUZZI & PUTHOD TERRE DI TUFI,750ML,,0.00,0,,0.00,
08678521137,CAVIT MINI MERLOT,187ML,4-Pack,0.00,0,36.08,0.00,
08678521180,CAVIT MINI PINOT NOIR,187ML,4-Pack,0.00,0,36.08,0.00,
